831,2009-04-26,7012,WSH,NYM,8,1,2.52,1.40,1.75,1.85,home,9.5,1.91,1.70
832,2009-04-26,7013,TEX,BAL,5,8,1.92,1.69,1.52,2.20,home,10.5,1.71,1.90
833,2009-04-26,7014,MIL,HOU,2,3,1.72,1.89,2.15,1.55,away,10.5,1.91,1.70
834,2009-04-26,7015,TOR,CWS,4,3,1.44,2.40,1.78,1.82,away,9.5,2.03,1.62
835,2009-04-26,7016,DET,KC ,3,2,1.50,2.25,1.85,1.75,away,9.5,1.94,1.68
836,2009-04-26,7017,CHC,STL,10,3,1.67,1.95,2.10,1.58,away,8.5,1.71,1.90
837,2009-04-26,7018,LAD,COL,4,10,1.80,1.80,2.27,1.45,away,10.5,1.77,1.77
838,2009-04-26,7019,SEA,LAA,0,8,1.97,1.66,1.48,2.30,home,8.5,1.67,1.95
839,2009-04-26,7020,PIT,SD ,8,3,2.55,1.39,1.67,1.95,home,7.5,1.82,1.78
840,2009-04-26,7021,TB ,OAK,1,7,1.75,1.85,2.15,1.55,away,8.5,1.64,2.00
841,2009-04-26,7022,SF ,ARI,4,5,1.79,1.81,1.41,2.50,home,9.5,1.96,1.66
842,2009-04-26,7023,NYY,BOS,1,4,1.95,1.67,1.46,2.25,home,9.5,1.68,1.87
843,2009-04-27,1001,STL,ATL,3,2,1.98,1.65,1.45,2.38,home,8.5,1.64,2.00
844,2009-04-27,1002,BOS,CLE,3,1,1.82,1.78,1.44,2.40,home,9.5,1.95,1.67
845,2009-04-27,1003,NYY,DET,2,4,1.56,2.13,1.98,1.60,away,9.5,1.90,1.65
846,2009-04-27,1004,TEX,BAL,6,4,2.25,1.50,1.67,1.95,home,10.5,1.62,2.03
847,2009-04-27,1005,WSH,PHI,11,13,2.35,1.46,1.70,1.91,home,10.5,1.90,1.71
848,2009-04-27,1006,FLA,NYM,1,7,2.25,1.50,1.61,2.04,home,9.5,1.94,1.68
849,2009-04-27,1007,HOU,CIN,4,1,1.95,1.67,1.44,2.40,home,8.5,1.85,1.75
850,2009-04-27,1008,PIT,MIL,5,10,2.50,1.41,1.68,1.94,home,8.5,1.60,2.06
851,2009-04-27,1009,TB ,MIN,7,1,1.90,1.71,1.46,2.35,home,9.5,1.98,1.65
852,2009-04-27,1010,TOR,KC ,1,7,1.74,1.86,1.38,2.60,home,9.5,2.15,1.55
853,2009-04-27,1012,SD ,COL,7,12,1.86,1.74,2.35,1.46,away,9.5,1.64,2.00
854,2009-04-27,1013,CHC,ARI,2,7,2.20,1.52,1.55,2.15,home,8.5,1.90,1.71
855,2009-04-27,1014,LAD,SF ,4,5,1.52,2.20,1.82,1.72,away,8.5,1.66,1.89
871,2009-04-27,1011,SEA,CWS,1,2,2.03,1.62,1.55,2.14,home,10.5,1.75,1.85
856,2009-04-28,2008,STL,ATL,1,2,1.71,1.90,2.10,1.58,away,9.5,1.91,1.70
857,2009-04-28,2009,LAA,BAL,7,5,1.73,1.88,2.05,1.60,away,10.5,1.80,1.80
858,2009-04-28,2010,BOS,CLE,8,9,1.71,1.90,2.15,1.55,away,9.5,1.73,1.88
859,2009-04-28,2011,NYY,DET,11,0,1.78,1.82,2.13,1.51,away,9.5,1.79,1.75
860,2009-04-28,2012,WSH,PHI,1,7,2.35,1.46,1.70,1.91,home,9.5,1.90,1.71
861,2009-04-28,2013,FLA,NYM,7,4,1.95,1.67,1.52,2.20,home,9.5,1.71,1.90
862,2009-04-28,2014,HOU,CIN,8,3,1.94,1.68,1.50,2.25,home,7.5,1.75,1.85
863,2009-04-28,2015,OAK,TEX,4,5,2.21,1.52,1.58,2.10,home,9.5,1.60,2.06
864,2009-04-28,2016,PIT,MIL,5,6,2.15,1.55,1.58,2.10,home,8.5,1.80,1.80
865,2009-04-28,2017,TB ,MIN,3,4,1.67,1.95,2.15,1.55,away,7.5,1.64,2.00
866,2009-04-28,2018,TOR,KC ,8,1,2.10,1.58,1.45,2.38,home,8.5,2.06,1.60
867,2009-04-28,2019,SEA,CWS,9,1,1.91,1.70,1.40,2.52,home,7.5,1.67,1.95
868,2009-04-28,2020,SD ,COL,4,3,2.21,1.52,1.60,2.06,home,10.5,1.80,1.80
869,2009-04-28,2021,CHC,ARI,11,3,1.64,2.00,2.06,1.60,away,9.5,1.80,1.80
870,2009-04-28,2022,LAD,SF ,5,3,1.40,2.53,1.74,1.80,away,8.5,1.84,1.70
872,2009-04-29,3008,LAA,BAL,3,2,2.10,1.58,1.61,2.05,home,10.5,1.85,1.75
873,2009-04-29,3009,PIT,MIL,0,1,2.56,1.39,1.71,1.90,home,8.5,1.80,1.80
874,2009-04-29,3010,FLA,NYM,4,3,2.52,1.40,1.64,2.00,home,7.5,2.00,1.64
875,2009-04-29,3011,SEA,CWS,3,6,1.68,1.94,2.15,1.55,away,8.5,1.70,1.91
876,2009-04-29,3012,SD ,COL,5,7,2.25,1.50,1.64,2.00,home,10.5,1.71,1.90
877,2009-04-29,3013,CHC,ARI,0,10,1.70,1.91,2.15,1.55,away,9.5,1.80,1.80
878,2009-04-29,3014,STL,ATL,5,3,1.80,1.80,1.40,2.52,home,8.5,1.95,1.67
879,2009-04-29,3015,BOS,CLE,6,5,1.52,2.20,1.89,1.72,away,9.5,1.95,1.67
880,2009-04-29,3016,NYY,DET,8,6,1.60,2.06,1.84,1.70,away,9.5,1.80,1.74
881,2009-04-29,3017,WSH,PHI,4,1,2.60,1.38,1.75,1.85,home,10.5,1.91,1.70
882,2009-04-29,3018,HOU,CIN,0,3,2.21,1.52,1.65,1.98,home,9.5,1.83,1.77
883,2009-04-29,3020,TB ,MIN,3,8,1.61,2.03,2.00,1.63,away,8.5,1.90,1.71
884,2009-04-29,3021,TOR,KC ,3,11,2.25,1.50,1.67,1.95,home,7.5,1.70,1.91
885,2009-04-29,3022,LAD,SF ,4,9,2.15,1.55,1.50,2.15,home,7.5,1.61,1.96
886,2009-04-30,4009,OAK,TEX,4,2,2.00,1.64,1.52,2.20,home,10.5,1.80,1.80
887,2009-04-30,4010,TOR,KC ,6,8,2.06,1.60,1.55,2.15,home,9.5,1.70,1.91
888,2009-04-30,4011,LAA,NYY,4,7,2.80,1.33,1.88,1.67,home,10.5,1.75,1.79
889,2009-04-30,4012,STL,WSH,9,4,1.60,2.05,2.00,1.64,away,9.5,1.75,1.85
890,2009-04-30,4013,BOS,TB ,0,13,1.78,1.81,2.25,1.50,away,8.5,1.70,1.91
891,2009-04-30,4014,ARI,MIL,1,4,1.84,1.76,1.41,2.50,home,8.5,1.65,1.98
892,2009-04-30,4015,FLA,CHC,8,2,1.91,1.70,1.50,2.25,home,9.5,1.75,1.85
893,2009-04-30,4016,SD ,LAD,5,8,2.15,1.55,1.56,2.04,home,8.5,1.47,2.22
277,2009-05-01,5006,FLA,CHC,6,8,3.22,1.25,2.00,1.64,home,8.5,1.67,1.95
278,2009-05-01,5007,LAA,NYY,9,10,2.20,1.52,1.57,2.02,home,10.5,1.93,1.63
279,2009-05-01,5008,CIN,PIT,4,0,1.97,1.66,1.44,2.40,home,8.5,1.89,1.72
280,2009-05-01,5009,CLE,DET,6,5,2.30,1.48,1.70,1.91,home,9.5,1.62,2.03
281,2009-05-01,5010,NYM,PHI,7,4,1.85,1.75,1.45,2.38,home,10.5,1.74,1.86
282,2009-05-01,5011,STL,WSH,6,2,1.84,1.76,1.41,2.50,home,9.5,1.88,1.73
283,2009-05-01,5012,BAL,TOR,4,8,3.05,1.28,2.11,1.57,home,9.5,2.00,1.64
284,2009-05-01,5013,HOU,ATL,2,7,2.35,1.46,1.60,2.06,home,8.5,1.88,1.73
285,2009-05-01,5014,BOS,TB ,2,6,1.72,1.89,2.10,1.58,away,8.5,1.64,2.00
286,2009-05-01,5015,ARI,MIL,5,2,2.15,1.55,1.55,2.15,home,9.5,1.94,1.68
287,2009-05-01,5016,CWS,TEX,4,3,1.71,1.90,2.06,1.60,away,10.5,1.71,1.90
288,2009-05-01,5017,KC ,MIN,5,7,2.40,1.44,1.72,1.89,home,9.5,2.03,1.62
289,2009-05-01,5018,OAK,SEA,7,8,1.74,1.86,1.41,2.50,home,8.5,1.71,1.90
290,2009-05-01,5019,SD ,LAD,0,1,2.03,1.62,1.44,2.30,home,7.5,1.62,1.95
291,2009-05-01,5020,COL,SF ,2,3,1.87,1.74,1.41,2.50,home,8.5,1.94,1.68
292,2009-05-02,6009,LAA,NYY,8,4,3.03,1.28,2.07,1.54,home,10.5,1.84,1.70
293,2009-05-02,6010,FLA,CHC,1,6,2.15,1.55,1.55,2.15,home,8.5,1.80,1.80
294,2009-05-02,6011,STL,WSH,1,6,1.57,2.11,1.94,1.68,away,9.5,1.68,1.94
295,2009-05-02,6012,BAL,TOR,4,5,1.94,1.68,1.52,2.20,home,10.5,1.72,1.89
296,2009-05-02,6013,HOU,ATL,5,1,2.06,1.60,1.48,2.30,home,7.5,1.74,1.87
297,2009-05-02,6014,CLE,DET,7,9,1.84,1.76,1.48,2.30,home,10.5,1.90,1.71
298,2009-05-02,6015,NYM,PHI,5,6,1.90,1.71,1.48,2.30,home,10.5,1.80,1.80
299,2009-05-02,6016,COL,SF ,5,1,2.11,1.57,1.53,2.19,home,7.5,1.70,1.91
300,2009-05-02,6017,ARI,MIL,4,1,1.71,1.90,2.06,1.55,away,7.5,1.73,1.81
301,2009-05-02,6018,CIN,PIT,6,8,1.76,1.84,2.20,1.52,away,8.5,1.74,1.86
302,2009-05-02,6019,BOS,TB ,10,6,1.64,2.00,2.03,1.62,away,9.5,1.96,1.67
303,2009-05-02,6020,KC ,MIN,10,7,2.10,1.58,1.55,2.15,home,8.5,1.74,1.86
304,2009-05-02,6021,CWS,TEX,6,9,2.00,1.64,1.52,2.20,home,11.5,1.94,1.68
305,2009-05-02,6022,OAK,SEA,3,2,2.06,1.60,1.48,2.30,home,8.5,1.82,1.78
306,2009-05-02,6023,SD ,LAD,1,2,2.35,1.46,1.60,2.06,home,8.5,1.82,1.78
307,2009-05-03,7010,CLE,DET,1,3,1.87,1.74,1.41,2.37,home,9.5,1.98,1.60
308,2009-05-03,7011,BAL,TOR,3,4,2.01,1.63,1.55,2.15,home,9.5,1.78,1.82
309,2009-05-03,7012,HOU,ATL,7,5,1.76,1.84,2.20,1.52,away,8.5,1.86,1.74
310,2009-05-03,7013,CIN,PIT,5,0,1.64,2.00,2.03,1.61,away,8.5,1.75,1.85
311,2009-05-03,7016,BOS,TB ,3,5,2.20,1.52,1.58,2.10,home,9.5,1.94,1.68
312,2009-05-03,7017,ARI,MIL,3,4,2.11,1.57,1.55,2.15,home,9.5,2.03,1.62
313,2009-05-03,7018,KC ,MIN,7,5,1.92,1.69,1.48,2.30,home,8.5,1.75,1.85
314,2009-05-03,7019,FLA,CHC,4,6,2.35,1.46,1.67,1.95,home,8.5,1.71,1.90
315,2009-05-03,7020,COL,SF ,0,1,1.98,1.65,1.50,2.25,home,9.5,2.00,1.64
316,2009-05-03,7021,OAK,SEA,7,8,1.92,1.69,1.48,2.30,home,8.5,1.66,1.97
317,2009-05-03,7022,SD ,LAD,3,7,2.92,1.30,1.90,1.71,home,8.5,1.85,1.75
318,2009-05-03,7023,CWS,TEX,1,5,1.66,1.97,2.06,1.60,away,10.5,1.92,1.69
319,2009-05-04,1007,NYM,ATL,6,4,1.89,1.72,1.41,2.50,home,8.5,1.85,1.75
320,2009-05-04,1008,BOS,NYY,6,4,1.85,1.75,1.44,2.30,home,9.5,1.72,1.82
321,2009-05-04,1009,HOU,WSH,4,9,2.10,1.58,1.52,2.20,home,9.5,1.77,1.83
322,2009-05-04,1010,MIL,PIT,7,4,1.58,2.10,1.95,1.62,away,7.5,1.80,1.74
323,2009-05-04,1011,MIN,DET,7,2,2.03,1.62,1.54,2.17,home,8.5,1.70,1.91
324,2009-05-04,1012,CLE,TOR,9,7,1.84,1.76,1.46,2.35,home,9.5,1.77,1.83
325,2009-05-04,1013,BAL,TB ,8,4,2.92,1.30,1.97,1.66,home,9.5,1.82,1.78
326,2009-05-04,1014,CIN,FLA,2,3,2.19,1.53,1.58,2.10,home,7.5,1.75,1.85
327,2009-05-04,1015,SF ,CHC,2,4,2.55,1.39,1.70,1.91,home,8.5,1.90,1.71
328,2009-05-04,1016,CWS,KC ,0,3,2.48,1.41,1.73,1.88,home,8.5,1.91,1.70
329,2009-05-04,1017,PHI,STL,6,1,2.06,1.60,1.52,2.20,home,8.5,1.70,1.91
330,2009-05-04,1018,LAA,OAK,5,2,1.72,1.89,2.20,1.52,away,8.5,1.80,1.80
331,2009-05-04,1019,COL,SD ,9,6,1.71,1.90,2.15,1.55,away,8.5,1.95,1.67
332,2009-05-04,1020,ARI,LAD,2,7,2.06,1.60,1.52,2.20,home,8.5,1.55,2.15
333,2009-05-04,1021,TEX,SEA,6,5,2.15,1.55,1.58,2.10,home,7.5,1.80,1.80
334,2009-05-05,2009,CLE,TOR,6,10,1.94,1.68,1.50,2.25,home,9.5,1.64,2.00
335,2009-05-05,2010,SF ,CHC,6,2,1.76,1.84,2.16,1.54,away,8.5,1.80,1.80
336,2009-05-05,2011,BAL,TB ,3,6,2.56,1.39,1.77,1.83,home,9.5,1.98,1.65
337,2009-05-05,2012,TEX,SEA,7,2,2.25,1.50,1.64,2.00,home,7.5,1.71,1.90
338,2009-05-05,2013,NYM,ATL,4,3,1.94,1.68,1.46,2.35,home,9.5,1.90,1.71
339,2009-05-05,2014,BOS,NYY,7,3,2.03,1.62,1.48,2.20,home,9.5,1.75,1.79
340,2009-05-05,2015,MIL,PIT,8,5,1.80,1.80,1.44,2.40,home,8.5,1.68,1.94
341,2009-05-05,2016,MIN,DET,0,9,1.94,1.68,1.52,2.20,home,9.5,1.64,2.00
342,2009-05-05,2017,CIN,FLA,7,0,1.94,1.67,1.46,2.35,home,7.5,1.74,1.86
343,2009-05-05,2018,CWS,KC ,7,8,1.97,1.66,1.54,2.17,home,9.5,1.83,1.77
344,2009-05-05,2019,PHI,STL,10,7,2.10,1.58,1.46,2.35,home,8.5,1.77,1.83
345,2009-05-05,2020,LAA,OAK,5,3,2.13,1.56,1.55,2.15,home,8.5,1.70,1.91
346,2009-05-05,2021,COL,SD ,1,2,1.80,1.80,1.48,2.30,home,7.5,1.68,1.94
347,2009-05-05,2022,ARI,LAD,1,3,1.99,1.64,1.52,2.21,home,8.5,1.65,1.98
348,2009-05-06,3009,TB ,NYY,4,3,2.43,1.43,1.62,1.95,home,9.5,1.67,1.88
349,2009-05-06,3010,ATL,FLA,8,6,1.57,2.11,1.93,1.68,away,8.5,1.75,1.85
350,2009-05-06,3011,CLE,BOS,9,2,2.55,1.39,1.85,1.75,home,10.5,1.80,1.80
351,2009-05-06,3012,MIL,CIN,15,3,1.83,1.77,1.46,2.35,home,9.5,1.85,1.75
352,2009-05-06,3013,PHI,NYM,0,1,3.03,1.28,2.08,1.58,home,8.5,1.80,1.80
353,2009-05-06,3014,CHC,HOU,6,3,1.55,2.15,1.89,1.72,away,8.5,1.62,2.03
354,2009-05-06,3015,SEA,KC ,1,9,2.06,1.60,1.55,2.15,home,10.5,1.75,1.85
355,2009-05-06,3017,PIT,STL,2,4,2.20,1.52,1.58,2.10,home,8.5,1.62,2.03
356,2009-05-06,3018,SF ,COL,1,11,2.20,1.52,1.60,2.06,home,9.5,1.91,1.70
357,2009-05-06,3019,ARI,SD ,3,1,2.37,1.45,1.60,2.06,home,7.5,1.96,1.66
358,2009-05-06,3020,TEX,OAK,3,2,1.90,1.71,1.48,2.30,home,9.5,2.10,1.58
359,2009-05-06,3021,TOR,LAA,13,1,1.52,2.20,1.78,1.76,away,8.5,1.60,1.98
360,2009-05-06,3022,WSH,LAD,3,10,2.55,1.39,1.78,1.82,home,9.5,1.87,1.74
375,2009-05-06,3016,DET,CWS,0,6,1.87,1.73,1.44,2.40,home,8.5,1.74,1.87
361,2009-05-07,4006,ATL,FLA,4,2,1.72,1.89,2.15,1.55,away,8.5,1.64,2.00
362,2009-05-07,4007,PIT,STL,2,5,2.55,1.39,1.74,1.86,home,9.5,1.91,1.70
363,2009-05-07,4008,SEA,KC ,1,3,1.88,1.73,1.46,2.35,home,8.5,1.68,1.94
364,2009-05-07,4009,SF ,COL,8,3,2.13,1.56,1.58,2.10,home,9.5,1.77,1.83
365,2009-05-07,4010,ARI,SD ,3,4,1.69,1.92,2.10,1.58,away,6.5,1.64,2.00
366,2009-05-07,4011,TEX,OAK,4,9,1.86,1.74,1.45,2.35,home,9.5,1.89,1.72
367,2009-05-07,4012,MIN,BAL,4,5,1.89,1.72,1.48,2.30,home,10.5,1.88,1.73
368,2009-05-07,4013,TB ,NYY,8,6,2.30,1.48,1.66,1.89,home,10.5,1.85,1.69
369,2009-05-07,4014,CLE,BOS,3,13,2.20,1.52,1.64,2.00,home,10.5,1.85,1.75
370,2009-05-07,4015,MIL,CIN,5,6,1.84,1.76,2.25,1.50,away,9.5,1.92,1.69
371,2009-05-07,4016,PHI,NYM,5,7,2.13,1.56,1.58,2.10,home,10.5,1.91,1.70
372,2009-05-07,4017,CHC,HOU,8,5,1.55,2.15,1.87,1.68,away,9.5,1.53,2.10
373,2009-05-07,4019,TOR,LAA,1,6,2.33,1.47,1.68,1.94,home,9.5,1.75,1.85
374,2009-05-07,4020,WSH,LAD,11,9,2.15,1.55,1.58,2.10,home,8.5,1.73,1.88
376,2009-05-08,5008,ATL,PHI,6,10,2.40,1.44,1.70,1.91,home,9.5,1.74,1.86
377,2009-05-08,5009,DET,CLE,1,0,1.94,1.68,1.50,2.25,home,8.5,1.66,1.97
378,2009-05-08,5010,NYY,BAL,4,0,1.50,2.25,1.74,1.80,away,9.5,1.79,1.75
379,2009-05-08,5011,PIT,NYM,3,7,2.35,1.46,1.68,1.94,home,9.5,1.75,1.85
380,2009-05-08,5012,STL,CIN,4,6,2.00,1.64,1.48,2.30,home,8.5,1.80,1.80
381,2009-05-08,5013,TB ,BOS,3,7,1.76,1.84,2.15,1.55,away,9.5,1.73,1.88
382,2009-05-08,5014,CHC,MIL,2,3,2.03,1.62,1.50,2.25,home,9.5,1.98,1.65
383,2009-05-08,5015,SD ,HOU,0,2,2.20,1.52,1.58,2.10,home,8.5,1.67,1.95
384,2009-05-08,5016,SEA,MIN,0,11,2.35,1.46,1.62,2.03,home,9.5,1.88,1.73
385,2009-05-08,5017,TEX,CWS,6,0,1.98,1.65,1.52,2.20,home,10.5,1.68,1.94
386,2009-05-08,5018,FLA,COL,8,3,1.83,1.77,1.48,2.30,home,10.5,1.80,1.80
387,2009-05-08,5019,WSH,ARI,5,4,1.94,1.68,1.50,2.25,home,10.5,1.69,1.93
388,2009-05-08,5020,KC ,LAA,1,4,1.74,1.87,2.10,1.58,away,8.5,1.50,2.25
389,2009-05-08,5021,TOR,OAK,3,5,1.76,1.84,2.15,1.55,away,8.5,1.68,1.94
390,2009-05-08,5022,SF ,LAD,3,1,2.55,1.39,1.68,1.87,home,7.5,1.66,1.89
391,2009-05-09,6009,PIT,NYM,1,10,2.40,1.44,1.68,1.94,home,8.5,1.68,1.94
392,2009-05-09,6010,ATL,PHI,6,2,1.84,1.76,1.44,2.40,home,9.5,1.75,1.85
393,2009-05-09,6011,SF ,LAD,0,8,2.10,1.58,1.54,2.08,home,9.5,1.88,1.67
394,2009-05-09,6012,TB ,BOS,14,5,1.88,1.73,1.50,2.25,home,9.5,1.91,1.70
395,2009-05-09,6013,TOR,OAK,6,4,1.83,1.77,1.44,2.40,home,8.5,1.62,2.03
396,2009-05-09,6014,CHC,MIL,6,12,2.10,1.58,1.52,2.20,home,7.5,1.67,1.95
397,2009-05-09,6015,DET,CLE,4,0,1.95,1.67,1.48,2.30,home,9.5,1.72,1.88
398,2009-05-09,6016,NYY,BAL,5,12,1.50,2.25,1.77,1.77,away,10.5,1.63,1.94
399,2009-05-09,6017,SD ,HOU,4,5,1.89,1.72,1.46,2.35,home,9.5,1.71,1.90
400,2009-05-09,6018,TEX,CWS,2,3,2.05,1.60,1.52,2.20,home,8.5,1.64,2.00
401,2009-05-09,6019,SEA,MIN,6,9,1.98,1.65,1.46,2.35,home,7.5,1.75,1.85
402,2009-05-09,6020,STL,CIN,3,8,1.76,1.84,1.39,2.55,home,7.5,1.68,1.94
403,2009-05-09,6021,FLA,COL,3,1,1.68,1.94,2.06,1.60,away,9.5,1.82,1.78
404,2009-05-09,6022,WSH,ARI,2,1,1.91,1.70,1.52,2.20,home,9.5,1.81,1.79
405,2009-05-09,6023,KC ,LAA,0,1,1.70,1.91,2.10,1.58,away,7.5,1.85,1.75
406,2009-05-10,7009,ATL,PHI,4,2,2.06,1.60,1.60,2.06,home,9.5,1.68,1.94
407,2009-05-10,7010,DET,CLE,5,3,1.88,1.73,1.50,2.25,home,10.5,1.80,1.80
408,2009-05-10,7011,PIT,NYM,4,8,2.25,1.50,1.68,1.94,home,9.5,1.71,1.90
409,2009-05-10,7012,STL,CIN,8,7,1.85,1.75,1.44,2.40,home,7.5,1.72,1.89
410,2009-05-10,7013,NYY,BAL,5,3,1.59,2.07,1.89,1.66,away,9.5,1.77,1.77
411,2009-05-10,7014,CHC,MIL,4,2,1.80,1.80,1.44,2.40,home,9.5,1.73,1.88
412,2009-05-10,7015,SD ,HOU,5,12,2.25,1.50,1.62,2.03,home,8.5,1.85,1.75
413,2009-05-10,7016,TEX,CWS,7,1,1.85,1.75,1.46,2.35,home,10.5,1.83,1.77
414,2009-05-10,7017,SEA,MIN,5,3,1.72,1.89,2.15,1.55,away,7.5,1.77,1.83
415,2009-05-10,7018,FLA,COL,2,3,1.80,1.80,1.46,2.35,home,9.5,1.75,1.85
416,2009-05-10,7019,KC ,LAA,3,4,1.98,1.65,1.58,2.10,home,9.5,1.83,1.77
417,2009-05-10,7020,TOR,OAK,5,0,1.90,1.71,1.48,2.30,home,8.5,1.75,1.85
418,2009-05-10,7021,SF ,LAD,7,5,1.62,2.03,1.98,1.60,away,7.5,1.72,1.82
419,2009-05-10,7022,WSH,ARI,8,10,2.25,1.50,1.67,1.96,home,9.5,1.85,1.75
420,2009-05-10,7023,TB ,BOS,3,4,2.10,1.58,1.55,2.15,home,9.5,2.10,1.58
421,2009-05-11,1001,CWS,CLE,4,9,2.04,1.61,1.50,2.25,home,10.5,1.90,1.71
422,2009-05-11,1002,ATL,NYM,8,3,2.60,1.38,1.62,1.95,home,7.5,1.94,1.63
423,2009-05-11,1003,CIN,ARI,13,5,1.98,1.65,1.48,2.30,home,9.5,1.77,1.83
424,2009-05-11,1004,WSH,SF ,7,11,2.21,1.52,1.58,2.01,home,8.5,1.68,1.87
425,2009-05-12,2008,CWS,CLE,7,4,2.20,1.52,1.62,2.03,home,10.5,1.85,1.75
426,2009-05-12,2009,LAD,PHI,3,5,1.86,1.74,1.44,2.40,home,10.5,1.94,1.68
427,2009-05-12,2010,STL,PIT,1,7,1.70,1.91,2.00,1.63,away,8.5,1.68,1.94
428,2009-05-12,2011,TB ,BAL,5,7,1.61,2.04,1.94,1.68,away,10.5,1.80,1.80
429,2009-05-12,2012,NYY,TOR,1,5,2.10,1.58,1.52,2.11,home,8.5,1.74,1.80
430,2009-05-12,2013,ATL,NYM,3,4,1.86,1.74,1.44,2.40,home,8.5,1.82,1.78
431,2009-05-12,2014,FLA,MIL,3,6,2.35,1.46,1.67,1.95,home,10.5,1.75,1.85
432,2009-05-12,2015,SD ,CHC,2,6,2.15,1.55,1.58,2.10,home,7.5,1.55,2.15
433,2009-05-12,2016,SEA,TEX,1,7,2.20,1.52,1.65,1.98,home,10.5,1.65,1.98
434,2009-05-12,2017,DET,MIN,2,6,1.97,1.66,1.50,2.25,home,9.5,1.98,1.65
435,2009-05-12,2018,HOU,COL,1,12,2.40,1.44,1.68,1.94,home,10.5,1.85,1.75
436,2009-05-12,2019,CIN,ARI,3,1,2.70,1.35,1.78,1.82,home,8.5,1.80,1.80
437,2009-05-12,2020,BOS,LAA,4,3,2.00,1.64,1.48,2.20,home,8.5,1.77,1.77
438,2009-05-12,2021,KC ,OAK,3,12,1.98,1.65,1.48,2.30,home,8.5,1.67,1.95
439,2009-05-12,2022,WSH,SF ,7,9,2.13,1.56,1.52,2.20,home,8.5,1.91,1.70
440,2009-05-13,3008,CWS,CLE,0,4,2.20,1.52,1.65,1.98,home,8.5,1.73,1.88
441,2009-05-13,3009,ATL,NYM,8,7,1.98,1.65,1.58,2.10,home,9.5,1.80,1.80
442,2009-05-13,3010,WSH,SF ,6,3,2.10,1.58,1.65,1.98,home,9.5,1.95,1.67
443,2009-05-13,3011,LAD,PHI,9,2,1.91,1.70,1.50,2.25,home,10.5,1.95,1.67
444,2009-05-13,3012,STL,PIT,2,5,1.75,1.85,2.15,1.55,away,9.5,1.95,1.67
445,2009-05-13,3013,TB ,BAL,8,6,1.71,1.90,2.10,1.58,away,10.5,1.68,1.94
446,2009-05-13,3014,NYY,TOR,8,2,1.80,1.80,2.15,1.50,away,9.5,1.80,1.74
447,2009-05-13,3015,FLA,MIL,6,8,1.85,1.75,1.44,2.40,home,9.5,1.97,1.66
448,2009-05-13,3017,SEA,TEX,5,6,2.04,1.61,1.58,2.10,home,10.5,1.85,1.75
449,2009-05-13,3018,DET,MIN,10,14,2.21,1.52,1.64,2.00,home,9.5,1.74,1.86
450,2009-05-13,3019,HOU,COL,15,11,2.25,1.50,1.68,1.94,home,10.5,1.71,1.90
451,2009-05-13,3020,CIN,ARI,10,3,1.63,2.01,2.00,1.64,away,9.5,1.86,1.74
452,2009-05-13,3021,BOS,LAA,4,8,1.76,1.84,2.11,1.52,away,9.5,1.77,1.77
453,2009-05-13,3022,KC ,OAK,2,7,1.85,1.75,1.44,2.40,home,8.5,1.78,1.82
454,2009-05-14,4008,FLA,MIL,3,5,1.91,1.70,1.44,2.40,home,8.5,1.95,1.67
455,2009-05-14,4009,LAD,PHI,5,3,1.98,1.65,1.50,2.25,home,8.5,1.80,1.80
456,2009-05-14,4010,DET,MIN,5,6,1.80,1.80,1.42,2.46,home,8.5,1.88,1.73
457,2009-05-14,4011,SEA,TEX,2,3,1.80,1.80,2.25,1.50,away,9.5,1.98,1.65
458,2009-05-14,4012,SD ,CHC,3,11,2.40,1.44,1.80,1.80,home,10.5,1.90,1.71
459,2009-05-14,4013,HOU,COL,5,3,1.75,1.85,2.15,1.55,away,10.5,1.88,1.73
460,2009-05-14,4014,BOS,LAA,4,5,2.03,1.62,1.50,2.16,home,9.5,1.82,1.72
461,2009-05-14,4015,STL,PIT,5,1,1.75,1.85,2.15,1.55,away,9.5,1.88,1.73
462,2009-05-14,4016,NYY,TOR,3,2,1.60,2.06,1.91,1.65,away,8.5,1.65,1.91
463,2009-05-14,4017,CLE,TB ,11,7,2.30,1.48,1.71,1.90,home,9.5,1.94,1.68
464,2009-05-14,4018,BAL,KC ,9,5,1.95,1.67,1.48,2.30,home,8.5,1.85,1.75
465,2009-05-14,4019,NYM,SF ,7,4,1.62,2.03,1.98,1.65,away,8.5,1.74,1.87
466,2009-05-15,5010,COL,PIT,3,1,1.94,1.68,1.48,2.30,home,8.5,1.69,1.93
467,2009-05-15,5011,MIN,NYY,4,5,1.95,1.67,1.53,2.10,home,10.5,1.72,1.82
468,2009-05-15,5012,OAK,DET,1,14,2.15,1.55,1.60,2.05,home,9.5,2.00,1.64
469,2009-05-15,5013,PHI,WSH,10,6,1.78,1.82,2.15,1.55,away,9.5,1.85,1.75
470,2009-05-15,5014,CWS,TOR,3,8,1.97,1.66,1.46,2.35,home,8.5,1.82,1.78
471,2009-05-15,5015,LAD,FLA,6,4,2.03,1.62,1.52,2.21,home,9.5,2.00,1.64
472,2009-05-15,5016,ARI,ATL,3,4,2.35,1.46,1.64,2.00,home,8.5,1.71,1.90
473,2009-05-15,5017,CLE,TB ,7,8,2.21,1.52,1.68,1.94,home,9.5,1.55,2.15
